company_id,company_name,report_year,source_file,category,keyword,search_variant,page_number,matched_text,context
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,77,AI,"trategy, including Data digital experiences, simplify operations, and and AI and their respective Meeting attendance ensure that technology is effectively exploited implementation plans."
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,77,AI,"endorsed the creation of a multi-year • Consider current capabilities relating Philip Broadley2 2/2 1/1 to technology, data, AI and digital skills roadmap to support long-term planning. and plans to address any gaps. The strategy is being embedded into divisional 1. Unable"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,78,AI,"Governance Enterprise Transformation Committee report continued Transformation Oversight AI Developments The Committee continued to oversee the The Committee maintained oversight of mobilisation of a group-wide transformation AI developments throughout 2025, in line framework aimed at simplifying the"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,78,AI,"rise Transformation Committee report continued Transformation Oversight AI Developments The Committee continued to oversee the The Committee maintained oversight of mobilisation of a group-wide transformation AI developments throughout 2025, in line framework aimed at simplifying the with its remit to review and endorse the technology estate, strengthening operating Group’s technology and data strategies. It models"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,78,AI,"e with its remit to review and endorse the technology estate, strengthening operating Group’s technology and data strategies. It models, and improving strategic sourcing. received updates on divisional AI initiatives, The Committee endorsed a unified structure discussed their strategic alignment, and to guide future technology and change reviewed benchmarking against industry initiatives. The transformation fra"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,78,AI,"re technology and change reviewed benchmarking against industry initiatives. The transformation framework peers. The Committee welcomed the is now actively shaping delivery across the planned rollout of AI-powered features Group, with operating models realigned, across customer-facing platforms, including strategic sourcing restructured, and control the L&G App and Agent Desktop. These frameworks embedded to sup"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,78,AI,theimprovements underway in emerging continued simplification of the technologytechnology risk and cyber risk appetite estate and AI developments to ensurealignment. The Committee will continue to alignment with L&G’s broader strategy.oversee progress as part of its broader remit We c
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,85,AI,"as the macro-environment. As such, in a outcomes. In addition, the Committeemonitoring these exposures. world where AI has begun to transform also works closely with the Enterprise technology, and have a"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,85,AI,"enced toand FCA’s new rules, which required to the increasing risk of operational suitably articulate the Group’s AI riskcompliance by 31 March 2025. On behalf of disruption from cyber-attacks. appetite, and the development of an AIthe C"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,231,AI,ions Fund DE Ordinary 100.0 LGIM Hedging Fund AC Ordinary 100.0 LGIM Solutions Fund DF Ordinary 100.0 LGIM Hedging Fund AI Ordinary 100.0 LGIM Solutions Fund DM Ordinary 100.0 LGIM Hedging Fund AR Ordinary 100.0 LGIM Solutions Fund DN
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,automation,automation,48,automation,"FCA’s recent 'Mills Review'. scale to offer low-cost products, we recognise that markets remain attractive to new entrants. Outlook We continue to invest in automation and AI to enhance operational efficiency and deliverWe are also mindful of competitors who may have lower better customer outcomes. The use of AI could br"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,AI and related technologies,generative AI,generative AI,48,generative AI,"d of the AI landscape across all our jurisdictions. There is already strong competition in our markets and We have been actively engaged in numerous consultations in relation to AI and generative AI, although we have had considerable past success at building including the FCA’s recent 'Mills Review'. scale to offer low-cost products, we recognise that"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,36,bias,"FCA LIsting Rules interdependent. Inclusive cultures support 17% senior ethnic minority Parker Review UK 18.3 % 19.5 % wellbeing by reducing exclusion, bias and representation stress while positive wellbeing directly influences engagement, productivity, One ethnic minority Parker Review Global 23.0 % 25.0 % absentee"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,80,bias,"seek to reduceThe Committee undertakes a rigorous thinking enables us to build an inclusive barriers and bias to performance, particularlyannual review of the Board’s composition to culture, strengthen our teams, and enrich"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,110,bias,"HMRC-approved plans which offer all employees the opportunity to share in the success of the business. Annual equal pay review The Group seeks to ensure that our pay policies and practices are free from unfair bias. Part of the pay review process is an annual equal pay review that reviews pay and bonus decisions by gender, ethnicity, age and full-time versus part-time working. In addition, it considers the application of the pay p"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,127,bias,"the risk of management override of controls, in particular the risk that Group and component management may be in a position to make inappropriate accounting entries and the risk of bias in accounting estimates and judgements. Accordingly, we identified fraud risks related to the valuation of insurance contract liabilities and valuation of hard to value"
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,127,bias,• evaluating the business purpose of significant unusual transactions; and • assessing whether the judgements made making accounting estimates are indicative of a potential bias. Legal & General Group Plc Annual report and accounts 2025 125
007,Legal & General Group plc,2025,007_legal_and_general_group_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,73,fairness,"ditor in private the external auditor and the efficiency of change; data, cyber and security resilience; throughout the year. In accordance with the the audit process. Throughout the year, the delivering fairness and value to customers; Chartered Institute of Internal Auditors’ Code Committee received updates on the quality ESG and financial crime; processes and of Practice, the Committee conducted its of"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,43,artificial intelligence,"controls, as well as implementing an enhanced target artificial intelligence and post-quantum computing, suchchallenge. The third line Internal Audit function, empowered operating model. This work would anticipate taking any"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,48,artificial intelligence,"third-party suppliers. We recognise the potential risks associated with artificial intelligence (AI) and adopt AI solutions in a considered manner, supported by an AI framework, governance structures, oversight"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,49,artificial intelligence,"Champions embedded investor confidence; technological change, particularly adversely impact trust and reputation in our group or across the business support the identification and the responsible use of artificial intelligence; our brands. monitoring of key reputational risks. sustainability and the climate transition, with growing"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,309,Artificial Intelligence,"liquidation) OS 100% M&G (Lux) Investment Funds 1 -M&G (Lux) responsAbility Global Micro and SME U 31% Global Artificial Intelligence Fund U 93% Finance Fund M&G (Lux) Investment Funds 1 - M&G (Lux) U 96% 6, Rue Eugène Ruppert, L-2453 Nature and"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,8,AI,"with model, international the use of advanced technology. AI will be an enabler for growth and we remain focused on footprint and depth of our increasing adoption across the business to strengthen investment expertise w"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,15,AI,"5-2027. – Simplify and automate our processes, using technology – Leverage the strength of our business model to develop – Maintain a progressive and sustainable dividend policy. and AI, to improve efficiency, service and customer innovative products and investment solutions to meet experience."
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,19,AI,"l Our efforts have delivered significant improvements – Advice: At the end of the year, we launched Adviser Hub, processes. This means evolving to a digital-first self-service over 2025: which provides AI-powered support and technical resources model for routine tasks and expert human assistance when – Customer satisfa"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,36,AI,"the Chief People Officer and, where appropriate, Directors together with colleagues from a wide range of pace of decision-making and exploring the role of AI in senior management. geographies and levels of seniority, including achiev"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,37,AI,"other matters, such as service and complaints. clients to understand their views, discuss ways to further – Technology advancement, digitisation and AI impact enhance our relationships and product offerings and The Board encourages management to improve how they"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,38,AI,"rs. Authority (PRA). environment Representatives from the – Sustainability Disclosure During the year, the Board’s activities have included consideration of the Enterprise Data Strategy including AI and a range of FCA attended the February Requirements / Climate matters and decisions relating to strategy and execution. The Board has also considered the Financial Crime Enhancement 2025 Board meeting and"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,48,AI,"third-party suppliers. We recognise the potential risks associated with artificial intelligence (AI) and adopt AI solutions in a considered manner, supported by an AI framework, governance structures, oversight and"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,48,AI,"ird-party suppliers. We recognise the potential risks associated with artificial intelligence (AI) and adopt AI solutions in a considered manner, supported by an AI framework, governance structures, oversight and training."
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,48,AI,"artificial intelligence (AI) and adopt AI solutions in a considered manner, supported by an AI framework, governance structures, oversight and training. 46"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,91,AI,"the Board received training from an external Four of the Directors are women, one of the Directors is from a Non-Executive Directors. All Directors are subject to annual subject matter expert on technology, data, AI and cyber minority ethnic background; and two senior positions are held re-election at the Company’s AGM. security. The Board also undertook deep dives on the by women (Senior Independe"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,93,AI,"d targets, customer matters, people and culture and transformation. – Annual Board strategy day at which the Group’s strategy was considered and debated. – Reviewed and considered the Group’s AI strategy, including progress on key initiatives. – Reviewed and monitored progress against the Group’s sustainability strategy and objectives. – Approved the strategic partnership with Dai-ic"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,95,AI,"– External speakers have joined Board strategy days and dinners. Increase the inclusion of external perspectives at relevant Board dinners and enhance metrics – Technology, Data and AI session was held, as well as sustainability metrics updates and and or information provided on data, digital and Sustainability. management information dashboards included in committee meetin"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,AI,AI,312,AI,0% M&G Investment Funds (10) - M&G China Fund U 74%M&G Affordable Living GP Limited OS 100% M&G Investment Funds (10) - M&G Global AI U 86%M&G Alternatives GP1 Limited OS 100% Themes Fund M&G Alternatives GP2 Limited OS 100% M&G Investment
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,automation,automation,19,automation,"itioned our business for growth by improving with our customers and advisers by increasing our ability to our operational platform and revitalising the range of products interact digitally and through intelligent automation, which we offer to our retail customers, third-party distributors and has contributed to improvements in customer satisfaction corporate clients. With a stronger foundation, we are now well and adviser satisfa"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,automation,automation,19,automation,"oposition and the innovative options – We continue to embrace technology and intelligent a 16% increase in satisfaction with call wait times. available to our corporate clients. automation to improve customer service and operational Our efforts have delivered significant improvements – Advice: At the end of the year, we launched Adviser Hub, processes. This means evolving to a digital-first se"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,AI and related technologies,automation,automation,71,automation,"present £4.0bn of AUMA. AUMA. A change in the third-party platform used during the Scope 1 & 2 2025 2024year has introduced greater automation and a more structured estimation hierarchy, which will improve accuracy FCE (kt Ce) 599 466 over time. This change results in some smaller Scope 3 Carbon Footprint (t C O 2 £m"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,145,bias,"and considering future events that are inherently uncertain. As in all of our audits, we also addressed the risk of management override of internal controls, including consideration of whether there was evidence of bias that represented a risk of material misstatement due to fraud. – We conducted audit testing over twenty one components. These were selected based on our assessment of inherent risk and their financial significance t"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",bias,bias,158,bias,"valuated management’s incentives and opportunities for fraudulent manipulation of the financial statements (including the risk of override of controls), and determined that the principal risks were related to management bias in accounting estimates and judgmental areas of the financial statements as shown in our ‘Key audit matters’, and the override of controls including the posting of inappropriate journal entries. The Group engagement tea"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,39,fairness,"ent over 2025. standards and ethical expectations to mitigate risk and promote fairness, including the new duty under the Equality Highlights from our three OneVoice engagement surveys last"
008,M&G plc,2025,008_m_and_g_plc_annual_report_2025.txt,"Fairness, bias and ethics",fairness,fairness,109,fairness,"Committee takes great care to consider the pay and certain former members of senior management including aconditions of the wider workforce with a focus on fairness of former Executive Director, the details of which are provided onremuneration outcomes. Workforce remuneration is also a key"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,10,artificial intelligence,"ese shifts by leveraging our strengths across customer centricity, underwriting excellence, agility, and innovation. Generative and agentic UK direct insurance market artificial intelligence Generative and agentic artificial intelligence (‘AI’) is Over the past ten years, the UK direct insurance market fundamentally reshaping consumer behaviours across has demonstrated consistent growth,"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,10,artificial intelligence,"stomer centricity, underwriting excellence, agility, and innovation. Generative and agentic UK direct insurance market artificial intelligence Generative and agentic artificial intelligence (‘AI’) is Over the past ten years, the UK direct insurance market fundamentally reshaping consumer behaviours across has demonstrated consistent growth, with medium-term industries, with potential imp"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,19,artificial intelligence,"nce model. diversified products, and operational expertise to drive greater efficiency, economies of scale, and stronger We accelerated our investment in artificial intelligence and customer retention across single and multi-product policies. established a GenAI Centre of Excellence that is scaling We p"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,21,artificial intelligence,"Financial Statements Additional Information Championing Responsible AI deployment for scalable success Across the Group, we are committed to working with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Responsible AI and Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip busines"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,44,artificial intelligence,"Strategic Report Corporate Governance Financial Statements Additional Information How our ‘20% Projects’ power people, progress and problem-solving Using data and artificial intelligence (‘AI’) to make our colleagues’ and customers’ lives easier is a key priority for us. In the UK, we’ve launched our 20% Projects programme, which is a cross-functional initiative that provides colleagues with the o"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,130,artificial intelligence,"ighlighted the strategic opportunities presented by electric mobility and evolving green policies. Technology and Discussions emphasised the integration of artificial intelligence as a key lever for artificial intelligence accelerating innovation. Data protection was also identified as a key priority, with recognition of the need fo"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,130,artificial intelligence,"mobility and evolving green policies. Technology and Discussions emphasised the integration of artificial intelligence as a key lever for artificial intelligence accelerating innovation. Data protection was also identified as a key priority, with recognition of the need for sustained investment to mitigate increasing cyber"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,artificial intelligence,artificial intelligence,157,Artificial intelligence,"ed with a paper on electric vehicles, noting the and Corporate Transparency Act (‘ECCTA’). potential impact of trade policy and tariffs on the supply Artificial intelligence (‘AI’) of Chinese EVs, as well as potential opportunities surrounding working with OEMs. The Committee also The Committee received regular updates regarding reviewed economic risks more broadly, completing its"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,10,AI,"riting excellence, agility, and innovation. Generative and agentic UK direct insurance market artificial intelligence Generative and agentic artificial intelligence (‘AI’) is Over the past ten years, the UK direct insurance market fundamentally reshaping consumer behaviours across has demonstrated consistent growth, with medium-term industries, with potential implicat"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,10,AI,"this channel. In addition, customer expectations for seamless digital Although the distribution landscape may be impacted experiences are rising, especially among younger by AI in the future, we expect price comparison generations. Admiral continues to invest in product websites to continue to play a dominant role in the UK innovation and process optimisation, leveraging modern"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,17,AI,"to deliver long-term sustainable growth. and technology, mean we are well-placed to anticipate and respond to these changes. That willingness to adapt can be seen in our investment in technology and predictive AI, our Mike Rogers growing electric vehicle book, our progress in connected- Group Chair car and telematics technology, and our long-standing 4 March 2026 partnership"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,19,AI,"-positioned for success strengths in data and telematics mean we are well-placed in 2026 and beyond. to respond to evolving mobility trends. We invested early and effectively in machine learning and predictive AI, strengthening our leadership in underwriting with over 120 models live, one of the drivers of our twelve points advantage in loss ratio versus the market. We have fully embedded scaled agile and renewed our tech sta"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,20,AI,"roducts and geographies. customer experience, increase multi‑product adoption, Over the past five years, we have further strengthened our and improve retention. competitive advantages by investing in predictive AI, our We are extending our leadership in predictive AI beyond data platforms and technology. Our customer base is now pricing and underwriting into customer management far more diverse, with more than 50% of"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,20,AI,"multi‑product adoption, Over the past five years, we have further strengthened our and improve retention. competitive advantages by investing in predictive AI, our We are extending our leadership in predictive AI beyond data platforms and technology. Our customer base is now pricing and underwriting into customer management far more diverse, with more than 50% of risks now coming and across all lines of business. By"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"Strategic Report Corporate Governance Financial Statements Additional Information Championing Responsible AI deployment for scalable success Across the Group, we are committed to working with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Res"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"nts Additional Information Championing Responsible AI deployment for scalable success Across the Group, we are committed to working with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Responsible AI and Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip business exe"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"nt for scalable success Across the Group, we are committed to working with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Responsible AI and Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip business executives with cutting-edge strategies to build scalable generative and agent"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"with a range of stakeholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Responsible AI and Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip business executives with cutting-edge strategies to build scalable generative and agentic AI systems. At the panel session ‘Governance That Scales Without"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"eholders to ensure that artificial intelligence (‘AI’) is implemented responsibly. In October, our Head of Group Responsible AI and Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip business executives with cutting-edge strategies to build scalable generative and agentic AI systems. At the panel session ‘Governance That Scales Without David shared h"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"d Data, David Crelley, took part in a panel decision at Momentum AI London. Momentum AI is a two-day event designed to equip business executives with cutting-edge strategies to build scalable generative and agentic AI systems. At the panel session ‘Governance That Scales Without David shared his experience of integrating AI governance Scaling’, the focus was on designing governance that into existing model devel"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"to equip business executives with cutting-edge strategies to build scalable generative and agentic AI systems. At the panel session ‘Governance That Scales Without David shared his experience of integrating AI governance Scaling’, the focus was on designing governance that into existing model development processes to improve supports scalable AI deployments while ensuring business outcomes and why he"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"at Scales Without David shared his experience of integrating AI governance Scaling’, the focus was on designing governance that into existing model development processes to improve supports scalable AI deployments while ensuring business outcomes and why he believes that human compliance, ethics, and adaptability. David explained the expertise remains vital. He also spoke about the role importance"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"lieves that human compliance, ethics, and adaptability. David explained the expertise remains vital. He also spoke about the role importance of working with regulators, such as the Financial that our Data and AI Academy plays in helping colleagues Conduct Authority and Prudential Regulation Authority, across the Group to understand responsible AI and the as well as the Association of British Insurers, to develop"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,21,AI,"ce of working with regulators, such as the Financial that our Data and AI Academy plays in helping colleagues Conduct Authority and Prudential Regulation Authority, across the Group to understand responsible AI and the as well as the Association of British Insurers, to develop importance of collaboration across all functions to ensure safe and practical governance standards for the financial colleagues are empow"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,22,AI,"Data, advanced analytics and enhanced Digital first risk selection • Veybot served as Veygo’s main digital entry point in • There is widespread use of predictive AI, and machine 2025, handling most customer interactions and resolving learning models embedded, driving improved around five in six journeys without agent involvement. performance, faster speed-to-marke"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,22,AI,"• We are scaling GenAI, with acceleration planned over the • Admiral Seguros has introduced a fully automated, next year under strict governance. In the UK, over a third AI-driven ‘touchless’ claims process for minor vehicle of agents are using call summarisation, reducing average damage. Through collaboration with Tractable, the handling time and allowing them to f"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"Strategic Report Corporate Governance Financial Statements Additional Information Harnessing AI to increase motor claims efficiency and identify fraud We responsibly use AI within areas of the Within our Spanish business, Admiral Seguros, we are using business where it helps make our colleagues’"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"Strategic Report Corporate Governance Financial Statements Additional Information Harnessing AI to increase motor claims efficiency and identify fraud We responsibly use AI within areas of the Within our Spanish business, Admiral Seguros, we are using business where it helps make our colleagues’ AI in a similar way to summarise reports during motor"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"increase motor claims efficiency and identify fraud We responsibly use AI within areas of the Within our Spanish business, Admiral Seguros, we are using business where it helps make our colleagues’ AI in a similar way to summarise reports during motor claims. This implementation has accelerated certainand customers’ lives easier."
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"claims. This implementation has accelerated certainand customers’ lives easier. processes by as much as 80%. All AI applications across This year, we have implemented the use of AI in our UK the Group are subject to stringent oversight to ensure that motor and household claims departments to summarise our approach rem"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"plementation has accelerated certainand customers’ lives easier. processes by as much as 80%. All AI applications across This year, we have implemented the use of AI in our UK the Group are subject to stringent oversight to ensure that motor and household claims departments to summarise our approach remains responsible and customer focused. customer calls for over 44"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"departments to summarise our approach remains responsible and customer focused. customer calls for over 440 customer-facing colleagues. Through these measures, we are able to safely improve The roll-out of AI to summarise calls has accelerated the both customer outcomes and operational efficiency. process, allowing colleagues to take more calls and help We continue to review our"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,23,AI,"more calls and help We continue to review our processes to understand more customers to get back onto the road quickly and where AI can help us to enhance the support that safely. It has also resulted in better-quality notes, making we offer our customers. it easier for any colleague to quickly understand a"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,36,AI,"ion unique but our strong team and fundamentals give us a great customers with two or more risks. We’ve built strong platform to continue to provide value, trust, and ease capability in predictive AI, accelerating machine learning for customers and in doing so, make the most of our model deployment in pricing and claims. In 2025, we laid opportunities for sustainable profitable growth in 2026 good f"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,36,AI,"for customers and in doing so, make the most of our model deployment in pricing and claims. In 2025, we laid opportunities for sustainable profitable growth in 2026 good foundations in GenAI and Agentic AI to enhance our and beyond. operational excellence. UK Insurance financial performance £m 2025 2024 Turnover1, 2"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,44,AI,"Report Corporate Governance Financial Statements Additional Information How our ‘20% Projects’ power people, progress and problem-solving Using data and artificial intelligence (‘AI’) to make our colleagues’ and customers’ lives easier is a key priority for us. In the UK, we’ve launched our 20% Projects programme, which is a cross-functional initiative that provides colleagues with the opport"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,44,AI,"easier is a key priority for us. In the UK, we’ve launched our 20% Projects programme, which is a cross-functional initiative that provides colleagues with the opportunity to spend 20% of their time using data and AI to solve real business challenges outside of their normal role for up to 12 weeks. Teams of up to five people from across the UK’s 900- person strong data community come together to explore, test and deliver soluti"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,44,AI,"r to explore, test and deliver solutions that create tangible business value. It is also a great opportunity to build connections, with colleagues at every level and from each UK business taking part. The Data and AI Academy completed 11, 20% Projects in 2025, which included a review of the way that Veygo evolves its customer chatbot to provide personalised 11 policy help, with a pilot for existing customers already live,"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,46,AI,"ure gives us a strong navigated these environments through rigorous risk foundation of high‑quality data assets. Building on this, selection and cost control. we are scaling our core AI capabilities and piloting GenAI in the areas with the greatest potential. France had an exceptional year, with L’olivier increasing its Motor In"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,52,AI,"to the In October, our Group Company Secretary More Than acquisition, whilst 2025 comprises increased team and Responsible AI and Data team spend on alternative lending products such as secured homeowner loans in the UK. were acknowledged for their outstanding effor"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,52,AI,"UK & Ireland awards for blending legal expertise and subordinated loan notes issued in July 2014 prior innovation, and integrating AI into board operations, to redemption. while our Responsible AI and Data team were Highly Commended at the Da"
009,Admiral Group plc,2025,009_admiral_group_plc_annual_report_2025.txt,AI and related technologies,AI,AI,52,AI,"innovation, and integrating AI into board operations, to redemption. while our Responsible AI and Data team were Highly Commended at the DataIQ awards for the way that they ensure that AI is used responsibly"
